,airy,calm,dark,deep,different,eerie,happy,light,loud,low,mellow,quiet,sad,scary,soft,strange
15095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15097,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15179,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15183,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15192,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15196,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15209,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
15225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15247,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
15262,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15263,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15268,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
15281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15291,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15301,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15320,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
15334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15358,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15372,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15386,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15404,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15410,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15414,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15430,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15439,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15466,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15487,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15488,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15512,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15544,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15573,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15583,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15585,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15593,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15594,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15598,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15602,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15609,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15631,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
15636,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15638,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15644,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15646,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15649,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15652,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15654,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15662,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15669,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15706,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15747,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15797,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15824,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15827,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15840,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15856,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15862,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15863,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
15866,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15884,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15895,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15896,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15960,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15961,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15965,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15978,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16070,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
16073,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16087,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
16096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16097,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
16106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16142,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16160,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16162,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16198,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16202,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16215,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
16234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16241,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16242,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16245,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16261,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16271,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16293,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16298,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
16305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16306,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16307,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
16308,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16344,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16352,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
16357,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16433,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16442,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16459,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16460,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16461,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
16462,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16478,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16479,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
16520,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16523,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16525,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16530,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16547,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16553,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16588,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16597,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16620,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16621,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16632,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
16638,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16639,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16644,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16677,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16678,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16682,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16707,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
16711,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16776,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16779,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16785,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
16798,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16801,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16802,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16803,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16823,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16830,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16837,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16840,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16841,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16852,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16876,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
16882,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16888,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16895,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16920,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16960,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16965,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16966,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16970,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17032,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17038,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17059,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17061,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17067,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17068,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17087,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17155,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
17207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17208,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17218,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17220,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17221,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17230,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17276,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17291,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
17301,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17340,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17348,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17349,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17389,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
17391,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17396,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17429,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
17430,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17431,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17432,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
17433,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17434,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17454,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17460,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17494,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17509,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17512,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17551,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17568,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
17573,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17576,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17581,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17582,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17588,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
17589,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
