,clip_id,mp3_path,track_number,title,artist,album,url,segmentStart,segmentEnd,original_url
12892,28286,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/lisa_debenedictis-tigers-06-ocean_in_her_head-59-88.mp3,6,Ocean In Her Head,Lisa DeBenedictis,Tigers,http://www.magnatune.com/artists/albums/debenedictis-tigers/,59,88,http://he3.magnatune.com/all/06-Ocean%20In%20Her%20Head-Lisa%20DeBenedictis.mp3
2230,4873,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/various_artists-the_art_of_persuasion-01-subterranean_artemis-30-59.mp3,1,Subterranean (Artemis),Various Artists,The Art of Persuasion,http://www.magnatune.com/artists/albums/magnacomp-persuasion/,30,59,http://he3.magnatune.com/all/01-Subterranean%20(Artemis)-Various%20Artists.mp3
8531,18704,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/kenji_williams-faces_of_epiphany-04-never_look_away-0-29.mp3,4,Never Look Away,Kenji Williams,Faces of Epiphany,http://www.magnatune.com/artists/albums/kenji-faces/,0,29,http://he3.magnatune.com/all/04-Never%20Look%20Away-Kenji%20Williams.mp3
6502,14141,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/magnatune-red_hat_summit_compilation-03-norine_braun__animus_down_and_in-88-117.mp3,3,Norine Braun - Animus (Down and In),Magnatune,Red Hat Summit Compilation,http://www.magnatune.com/artists/albums/magnacomp-redhat/,88,117,http://he3.magnatune.com/all/03-Norine%20Braun%20-%20Animus%20(Down%20and%20In)-Magnatune.mp3
2594,5678,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/sarasa_ensemble_labelle_sylvan-bach_cantatas-01-weichet_nur_betrubte_schatten_aria-59-88.mp3,1,Weichet nur betrubte Schatten Aria,Sarasa Ensemble Labelle Sylvan,Bach Cantatas,http://www.magnatune.com/artists/albums/sarasa-bach/,59,88,http://he3.magnatune.com/all/01-Weichet%20nur%20betrubte%20Schatten%20Aria-Sarasa%20Ensemble%20Labelle%20Sylvan.mp3
14665,32159,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/norine_braun-miles_to_go-07-little_lamb-117-146.mp3,7,Little Lamb,Norine Braun,Miles to Go,http://www.magnatune.com/artists/albums/braun-miles/,117,146,http://he3.magnatune.com/all/07-Little%20Lamb-Norine%20Braun.mp3
2696,5861,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/american_bach_soloists-j_s__bach_solo_cantatas-02-bwv54__ii_recitative-0-29.mp3,2,-BWV54 - II Recitative-,American Bach Soloists,J.S. Bach Solo Cantatas,http://www.magnatune.com/artists/albums/abs-solocantatas/,0,29,http://he3.magnatune.com/all/02--BWV54%20-%20II%20Recitative--ABS.mp3
18594,40789,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/arthur_yoria-ill_be_here_awake-09-sevilla-465-494.mp3,9,Sevilla,Arthur Yoria,Ill Be Here Awake,http://www.magnatune.com/artists/albums/yoria-here/,465,494,http://he3.magnatune.com/all/09-Sevilla-Arthur%20Yoria.mp3
23494,52010,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/c__layne-potemkin_villages-14-stiltz-291-320.mp3,14,Stiltz,C. Layne,Potemkin Villages,http://www.magnatune.com/artists/albums/clayne-potemkin/,291,320,http://he3.magnatune.com/all/14-Stiltz-C.%20Layne.mp3
448,1080,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/altri_stromenti-uccellini-01-confitebor_monteverdi-262-291.mp3,1,Confitebor (Monteverdi),Altri Stromenti,Uccellini,http://www.magnatune.com/artists/albums/stromenti-uccellini/,262,291,http://he3.magnatune.com/all/01-Confitebor%20(Monteverdi)-Altri%20Stromenti.mp3
7593,16658,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/various_artists-the_art_of_persuasion-04-below__du_remix_deutscheunschuldlisa_debenedictis-175-204.mp3,4,Below - DU Remix (Deutscheunschuld-Lisa DeBenedictis),Various Artists,The Art of Persuasion,http://www.magnatune.com/artists/albums/magnacomp-persuasion/,175,204,http://he3.magnatune.com/all/04-Below%20-%20DU%20Remix%20(Deutscheunschuld-Lisa%20DeBenedictis)-Various%20Artists.mp3
690,1641,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/curl-ultimate_station-01-fly_free-0-29.mp3,1,Fly Free,Curl,Ultimate Station,http://www.magnatune.com/artists/albums/curl-ultimate/,0,29,http://he3.magnatune.com/all/01-Fly%20Free-Curl.mp3
17639,38656,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/yongen-moonrise-09-beauty-0-29.mp3,9,Beauty,Yongen,Moonrise,http://www.magnatune.com/artists/albums/yongen-moonrise/,0,29,http://he3.magnatune.com/all/09-Beauty-Yongen.mp3
2983,6467,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/artemis-undone-02-changing_sky-0-29.mp3,2,Changing Sky,Artemis,Undone,http://www.magnatune.com/artists/albums/artemis-undone/,0,29,http://he3.magnatune.com/all/02-Changing%20Sky-Artemis.mp3
4022,8788,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/jami_sieber-hidden_sky-02-out_of_the_mist-88-117.mp3,2,Out of the Mist,Jami Sieber,Hidden Sky,http://www.magnatune.com/artists/albums/sieber-hidden/,88,117,http://he3.magnatune.com/all/02-Out%20of%20the%20Mist-Jami%20Sieber.mp3
4428,9614,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/voices_of_music-an_evening_with_bach-02-schlummert_ein_bwv_82-407-436.mp3,2,Schlummert ein (BWV 82),Voices of Music,An Evening With Bach,http://www.magnatune.com/artists/albums/voicesofmusic-bach/,407,436,http://he3.magnatune.com/all/02-Schlummert%20ein%20(BWV%2082)-Voices%20of%20Music.mp3
1425,3046,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/jeni_melia-the_last_of_old_england-01-o_waly_waly_trad-146-175.mp3,1,O waly waly ()trad),Jeni Melia,The Last of Old England,http://www.magnatune.com/artists/albums/melia-lastengland/,146,175,http://he3.magnatune.com/all/01-O%20waly%20waly%20()trad)-Jeni%20Melia.mp3
19414,42699,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/jeni_melia-the_lost_art_of_wooing-10-folle_e_ben_tarquinio_merula-30-59.mp3,10,Folle e ben (Tarquinio Merula),Jeni Melia,The Lost Art of Wooing,http://www.magnatune.com/artists/albums/melia-wooing/,30,59,http://he3.magnatune.com/all/10-Folle%20e%20ben%20(Tarquinio%20Merula)-Jeni%20Melia.mp3
22734,50108,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/apa_ya-apa_ya-13-ingo_late_va-117-146.mp3,13,Ingo Late Va,Apa Ya,Apa Ya,http://www.magnatune.com/artists/albums/headroom-apa/,117,146,http://he3.magnatune.com/all/13-Ingo%20Late%20Va-Apa%20Ya.mp3
23353,51666,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/four_stones_net-ridin_the_faders-14-part_14-59-88.mp3,14,Part 14,Four Stones.Net,Ridin the Faders,http://www.magnatune.com/artists/albums/fourstones-magnaremix/,59,88,http://he3.magnatune.com/all/14-Part%2014-Four%20Stones.Net.mp3
7597,16662,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/lisa_debenedictis-mixter_one-04-belowdufirstremix_by_deutscheunschuld-30-59.mp3,4,Below-DU-first-remix by deutscheunschuld,Lisa DeBenedictis,Mixter One,http://www.magnatune.com/artists/albums/debenedictis-mixterone/,30,59,http://he3.magnatune.com/all/04-Below-DU-first-remix%20by%20deutscheunschuld-Lisa%20DeBenedictis.mp3
7822,17182,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/norine_braun-modern_anguish-04-dancing_sea-175-204.mp3,4,Dancing Sea,Norine Braun,Modern Anguish,http://www.magnatune.com/artists/albums/braun-modern/,175,204,http://he3.magnatune.com/all/04-Dancing%20Sea-Norine%20Braun.mp3
18547,40677,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/beth_quist-shall_we_dance-09-ritual-117-146.mp3,9,Ritual,Beth Quist,Shall We Dance,http://www.magnatune.com/artists/albums/quist-dance/,117,146,http://he3.magnatune.com/all/09-Ritual-Beth%20Quist.mp3
23817,52865,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/kitka-wintersongs-15-ma_navu_israel-30-59.mp3,15,Ma Navu (Israel),Kitka,Wintersongs,http://www.magnatune.com/artists/albums/kitka-wintersongs/,30,59,http://he3.magnatune.com/all/15-Ma%20Navu%20(Israel)-Kitka.mp3
2023,4352,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/sibelian-the_soul_rush-01-sibelian-233-262.mp3,1,Sibelian,Sibelian,The Soul Rush,http://www.magnatune.com/artists/albums/sibelian-soul/,233,262,http://he3.magnatune.com/all/01-Sibelian-Sibelian.mp3
8869,19395,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/ammonite-reconnection-04-restrained_mind-88-117.mp3,4,Restrained Mind,Ammonite,Reconnection,http://www.magnatune.com/artists/albums/ammonite-recon/,88,117,http://he3.magnatune.com/all/04-Restrained%20Mind-Ammonite.mp3
12445,27329,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/kitka-nectar-06-hopp_ide_tisztan_hungary-30-59.mp3,6,Hopp Ide Tisztan (Hungary),Kitka,Nectar,http://www.magnatune.com/artists/albums/kitka-nectar/,30,59,http://he3.magnatune.com/all/06-Hopp%20Ide%20Tisztan%20(Hungary)-Kitka.mp3
11879,26090,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/four_stones-chronic_dreams-06-be_brave_blotter_bros__mix-59-88.mp3,6,Be Brave (Blotter Bros. Mix),Four Stones,Chronic Dreams,http://www.magnatune.com/artists/albums/fourstones-chronic/,59,88,http://he3.magnatune.com/all/06-Be%20Brave%20(Blotter%20Bros.%20Mix)-Four%20Stones.mp3
18739,41103,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/beth_quist-silver-09-stars-262-291.mp3,9,Stars,Beth Quist,Silver,http://www.magnatune.com/artists/albums/quist-silver/,262,291,http://he3.magnatune.com/all/09-Stars-Beth%20Quist.mp3
23643,52415,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/jeni_melia-the_lost_art_of_wooing-15-away_delights_robert_johnson-175-204.mp3,15,Away delights (Robert Johnson),Jeni Melia,The Lost Art of Wooing,http://www.magnatune.com/artists/albums/melia-wooing/,175,204,http://he3.magnatune.com/all/15-Away%20delights%20(Robert%20Johnson)-Jeni%20Melia.mp3
18797,41236,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/the_sarasa_ensemble-a_baroque_mosaic-09-sweeter_than_roses_purcell-146-175.mp3,9,Sweeter Than Roses (Purcell),The Sarasa Ensemble,A Baroque Mosaic,http://www.magnatune.com/artists/albums/sarasa-baroque/,146,175,http://he3.magnatune.com/all/09-Sweeter%20Than%20Roses%20(Purcell)-The%20Sarasa%20Ensemble.mp3
8370,18368,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/falling_you-touch-04-less_likely_to_believe-291-320.mp3,4,less likely to believe,Falling You,Touch,http://www.magnatune.com/artists/albums/fallingyou-touch/,291,320,http://he3.magnatune.com/all/04-less%20likely%20to%20believe-Falling%20You.mp3
20288,44625,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/various_artists-the_art_of_persuasion-10-touch_ammonite-262-291.mp3,10,Touch (Ammonite),Various Artists,The Art of Persuasion,http://www.magnatune.com/artists/albums/magnacomp-persuasion/,262,291,http://he3.magnatune.com/all/10-Touch%20(Ammonite)-Various%20Artists.mp3
18549,40680,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/beth_quist-shall_we_dance-09-ritual-204-233.mp3,9,Ritual,Beth Quist,Shall We Dance,http://www.magnatune.com/artists/albums/quist-dance/,204,233,http://he3.magnatune.com/all/09-Ritual-Beth%20Quist.mp3
16592,36437,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/arthur_yoria-of_the_lovely-08-my_best_routines-59-88.mp3,8,My Best Routines,Arthur Yoria,Of the Lovely,http://www.magnatune.com/artists/albums/yoria-oflovely/,59,88,http://he3.magnatune.com/all/08-My%20Best%20Routines-Arthur%20Yoria.mp3
19893,43720,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/arthur_yoria-suerte_something-10-places_everyone-59-88.mp3,10,Places Everyone,Arthur Yoria,Suerte Something,http://www.magnatune.com/artists/albums/yoria-suerte/,59,88,http://he3.magnatune.com/all/10-Places%20Everyone-Arthur%20Yoria.mp3
7402,16199,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/kitka-the_vine-03-zhuravlyky_odletily_ukraine-88-117.mp3,3,Zhuravlyky Odletily (Ukraine),Kitka,The Vine,http://www.magnatune.com/artists/albums/kitka-vine/,88,117,http://he3.magnatune.com/all/03-Zhuravlyky%20Odletily%20(Ukraine)-Kitka.mp3
18899,41458,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/the_kokoon-erase-09-tied-59-88.mp3,9,Tied,The Kokoon,Erase,http://www.magnatune.com/artists/albums/kokoon-erase/,59,88,http://he3.magnatune.com/all/09-Tied%20-%20The%20Kokoon.mp3
19992,43918,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/philharmonia_baroque_orchestra-handel__atalanta_cd2-10-recitativo_edalla_man_di_tirsi-0-29.mp3,10,Recitativo_ E'dalla man di Tirsi,Philharmonia Baroque Orchestra,Handel - Atalanta CD2,http://www.magnatune.com/artists/albums/pbo-atalanta2/,0,29,http://he3.magnatune.com/all/10-Recitativo_%20E'dalla%20man%20di%20Tirsi-Philharmonia%20Baroque%20Orchestra.mp3
1139,2525,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/orinda-airs_de_cour-01-ma_belle_si_ton_ame_gilles_durant_de_la_bergerie-175-204.mp3,1,Ma belle si ton ame (Gilles Durant de la Bergerie),Orinda,Airs de Cour,http://www.magnatune.com/artists/albums/orinda-airs/,175,204,http://he3.magnatune.com/all/01-Ma%20belle%20si%20ton%20ame%20(Gilles%20Durant%20de%20la%20Bergerie)-Orinda.mp3
15385,33683,D:/Research/Data/MIR/MagnaTagATune/mp3_full/c/o_fickle_fortune-a_celebration_of_robert_burns-07-the_birks_of_aberfeldy-117-146.mp3,7,The Birks of Aberfeldy,O Fickle Fortune,A Celebration of Robert Burns,http://www.magnatune.com/artists/albums/fickle-waters/,117,146,http://he3.magnatune.com/all/07-The%20Birks%20of%20Aberfeldy-O%20Fickle%20Fortune.mp3
2443,5322,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/lisa_debenedictis-tigers-01-tigers-59-88.mp3,1,Tigers,Lisa DeBenedictis,Tigers,http://www.magnatune.com/artists/albums/debenedictis-tigers/,59,88,http://he3.magnatune.com/all/01-Tigers-Lisa%20DeBenedictis.mp3
24467,54569,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/philharmonia_baroque-cd2_scarlatti__cecilian_vespers-17-nisi_dominus__cum_dederit-59-88.mp3,17,Nisi Dominus - Cum dederit,Philharmonia Baroque,CD2 Scarlatti - Cecilian Vespers,http://www.magnatune.com/artists/albums/pb-vespers2/,59,88,http://he3.magnatune.com/all/17-Nisi%20Dominus%20-%20Cum%20dederit-Philharmonia%20Baroque.mp3
4329,9404,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/tilopa-by_the_way-02-red_fullmoon-349-378.mp3,2,Red Fullmoon,Tilopa,By The Way,http://www.magnatune.com/artists/albums/tilopa-bytheway/,349,378,http://he3.magnatune.com/all/02-Red%20Fullmoon-Tilopa.mp3
10824,23798,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/magnatune_com-magnatune_at_the_cc_salon-05-oui_mossieur_chuibelle_dr_kuch-0-29.mp3,5,Oui Mossieur Chuibelle (Dr Kuch),Magnatune.com,Magnatune At The CC Salon,http://www.magnatune.com/artists/albums/magnacomp-cc/,0,29,http://he3.magnatune.com/all/05-Oui%20Mossieur%20Chuibelle%20(Dr%20Kuch)-Magnatune.com.mp3
2021,4347,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/sibelian-the_soul_rush-01-sibelian-88-117.mp3,1,Sibelian,Sibelian,The Soul Rush,http://www.magnatune.com/artists/albums/sibelian-soul/,88,117,http://he3.magnatune.com/all/01-Sibelian-Sibelian.mp3
23706,52563,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/lisa_debenedictis-mixter_one-15-cuckoo_remix_feat_alex_myla_on_guitar_by_rudiger_lippert-59-88.mp3,15,Cuckoo Remix (feat Alex Myla on guitar) by Rudiger Lippert,Lisa DeBenedictis,Mixter One,http://www.magnatune.com/artists/albums/debenedictis-mixterone/,59,88,http://he3.magnatune.com/all/15-Cuckoo%20Remix%20(feat%20Alex%20Myla%20on%20guitar)%20by%20Rudiger%20Lippert-Lisa%20DeBenedictis.mp3
23638,52405,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/philharmonia_baroque_orchestra-handel__atalanta_cd2-15-aria_ben_io_sento_lingrata_spieatata-30-59.mp3,15,Aria_ Ben' io sento l'ingrata spieatata,Philharmonia Baroque Orchestra,Handel - Atalanta CD2,http://www.magnatune.com/artists/albums/pbo-atalanta2/,30,59,http://he3.magnatune.com/all/15-Aria_%20Ben'%20io%20sento%20l'ingrata%20spieatata-Philharmonia%20Baroque%20Orchestra.mp3
4818,10611,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/sun_palace-into_heaven-02-there_once_was_a_time-117-146.mp3,2,There Once Was A Time,Sun Palace,Into Heaven,http://www.magnatune.com/artists/albums/sunpalace-heaven/,117,146,http://he3.magnatune.com/all/02-There%20Once%20Was%20A%20Time%20-%20Sun%20Palace.mp3
22311,49121,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/dj_cary-downtempo_chill-12-the_art_of_possession_falling_you-175-204.mp3,12,The Art of Possession (Falling You),DJ Cary,Downtempo Chill,http://www.magnatune.com/artists/albums/magnacomp-downchill/,175,204,http://he3.magnatune.com/all/12-The%20Art%20of%20Possession%20(Falling%20You)-DJ%20Cary.mp3
14779,32384,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/mrdc-plethora-07-move-175-204.mp3,7,Move,MRDC,Plethora,http://www.magnatune.com/artists/albums/mrdc-plethora/,175,204,http://he3.magnatune.com/all/07-Move-MRDC.mp3
7535,16502,D:/Research/Data/MIR/MagnaTagATune/mp3_full/e/philharmonia_baroque_orchestra-handel__atalanta_cd1-04-arioso_care_selve-88-117.mp3,4,Arioso_ Care selve,Philharmonia Baroque Orchestra,Handel - Atalanta CD1,http://www.magnatune.com/artists/albums/pbo-atalanta1/,88,117,http://he3.magnatune.com/all/04-Arioso_%20Care%20selve-Philharmonia%20Baroque%20Orchestra.mp3
12601,27674,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/lizzi-love_and_you_and_i-06-lay_down-88-117.mp3,6,Lay down,Lizzi,Love and you and I,http://www.magnatune.com/artists/albums/lizzi-love/,88,117,http://he3.magnatune.com/all/06-Lay%20down-Lizzi.mp3
21164,46492,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/artemis-gravity-11-prayer-262-291.mp3,11,Prayer,Artemis,Gravity,http://www.magnatune.com/artists/albums/artemis-gravity/,262,291,http://he3.magnatune.com/all/11-Prayer-Artemis.mp3
16077,35229,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/american_bach_soloists-j_s__bach__mass_in_b_minor_cd1-08-domine_deus-175-204.mp3,8,Domine Deus,American Bach Soloists,J.S. Bach - Mass in B Minor CD1,http://www.magnatune.com/artists/albums/abs-bachmasscd1/,175,204,http://he3.magnatune.com/all/08-Domine%20Deus-ABS.mp3
16496,36229,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/trancevision-lemuria-08-lemuria-175-204.mp3,8,Lemuria,TranceVision,Lemuria,http://www.magnatune.com/artists/albums/trancevision-lemuria/,175,204,http://he3.magnatune.com/all/08-Lemuria-TranceVision.mp3
20546,45136,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/orinda-airs_de_cour-11-aux_plaisirs_aux_delices_bergeres_pierre_guedron-30-59.mp3,11,Aux plaisirs aux delices bergeres (Pierre Guedron),Orinda,Airs de Cour,http://www.magnatune.com/artists/albums/orinda-airs/,30,59,http://he3.magnatune.com/all/11-Aux%20plaisirs%20aux%20delices%20bergeres%20(Pierre%20Guedron)-Orinda.mp3
22898,50517,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/orinda-airs_de_cour-13-recit_de_la_beaute_michel_lambert-233-262.mp3,13,Recit de la beaute (Michel Lambert),Orinda,Airs de Cour,http://www.magnatune.com/artists/albums/orinda-airs/,233,262,http://he3.magnatune.com/all/13-Recit%20de%20la%20beaute%20(Michel%20Lambert)-Orinda.mp3
22821,50292,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/shira_kammen-the_almanac-13-o_western_wind-0-29.mp3,13,O Western Wind,Shira Kammen,The Almanac,http://www.magnatune.com/artists/albums/shira-almanac/,0,29,http://he3.magnatune.com/all/13-O%20Western%20Wind-Shira%20Kammen.mp3
21496,47260,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/ammonite-reconnection-11-touch-407-436.mp3,11,Touch,Ammonite,Reconnection,http://www.magnatune.com/artists/albums/ammonite-recon/,407,436,http://he3.magnatune.com/all/11-Touch-Ammonite.mp3
12446,27330,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/kitka-nectar-06-hopp_ide_tisztan_hungary-59-88.mp3,6,Hopp Ide Tisztan (Hungary),Kitka,Nectar,http://www.magnatune.com/artists/albums/kitka-nectar/,59,88,http://he3.magnatune.com/all/06-Hopp%20Ide%20Tisztan%20(Hungary)-Kitka.mp3
18054,39587,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/beight-file_in_rhythm-09-in_the_middle-30-59.mp3,9,In The Middle,Beight,File In Rhythm,http://www.magnatune.com/artists/albums/beight-rhythm/,30,59,http://he3.magnatune.com/all/09-In%20The%20Middle-Beight.mp3
24990,56134,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/the_sarasa_ensemble-a_baroque_mosaic-20-cantata_il_delirio_amoroso__aria_handel-59-88.mp3,20,Cantata Il Delirio Amoroso - Aria (Handel),The Sarasa Ensemble,A Baroque Mosaic,http://www.magnatune.com/artists/albums/sarasa-baroque/,59,88,http://he3.magnatune.com/all/20-Cantata%20Il%20Delirio%20Amoroso%20-%20Aria%20(Handel)-The%20Sarasa%20Ensemble.mp3
24349,54278,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/philharmonia_baroque_orchestra-handel__atalanta_cd2-17-aria_custodite_o_dolci_sogni-30-59.mp3,17,Aria_ Custodite o dolci sogni,Philharmonia Baroque Orchestra,Handel - Atalanta CD2,http://www.magnatune.com/artists/albums/pbo-atalanta2/,30,59,http://he3.magnatune.com/all/17-Aria_%20Custodite%20o%20dolci%20sogni-Philharmonia%20Baroque%20Orchestra.mp3
22470,49446,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/the_headroom_project-jetuton_andawai-13-rainmaker-204-233.mp3,13,-Rainmaker-,The Headroom Project,Jetuton Andawai,http://www.magnatune.com/artists/albums/headroom-jetuton/,204,233,http://he3.magnatune.com/all/13--Rainmaker--The%20Headroom%20Project.mp3
24551,54886,D:/Research/Data/MIR/MagnaTagATune/mp3_full/a/asteria-soyes_loyal-17-there_is_no_rose_of_such_virtue_anon-117-146.mp3,17,There Is No Rose Of Such Virtue (anon),Asteria,Soyes Loyal,http://www.magnatune.com/artists/albums/asteria-soyes/,117,146,http://he3.magnatune.com/all/17-There%20Is%20No%20Rose%20Of%20Such%20Virtue%20(anon)-Asteria.mp3
21163,46491,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/artemis-gravity-11-prayer-233-262.mp3,11,Prayer,Artemis,Gravity,http://www.magnatune.com/artists/albums/artemis-gravity/,233,262,http://he3.magnatune.com/all/11-Prayer-Artemis.mp3
